Pair,Hellinger
graph_1k_10k---sf-n4000-g2_2-kmin2-8,0.320119480655307
rnd_n8000_p0_00075_09---sf-n4000-g2_2-kmin2-8,0.411154986236696
graph_10k_300k---sf-n4000-g2_2-kmin2-8,0.3677933652733631
sf-n4000-g2_2-kmin2-9---sf-n4000-g2_2-kmin2-8,0.0091709581399936
example_5000_0p01382_18---sf-n4000-g2_2-kmin2-8,0.5413362198476624
example_8000_0p01557_4---sf-n4000-g2_2-kmin2-8,0.4507366171526667
graph_1k_30k---sf-n4000-g2_2-kmin2-8,0.2549457229354751
example_8000_0p01557_5---sf-n4000-g2_2-kmin2-8,0.4452747865059552
ba_1k_30k---sf-n4000-g2_2-kmin2-8,0.1225544989209533
graph_10k_60k---sf-n4000-g2_2-kmin2-8,0.3935870023432302
example_5000_0p01382_19---sf-n4000-g2_2-kmin2-8,0.5565024086467414
geo1k_6k---sf-n4000-g2_2-kmin2-8,0.3090938025926477
sf-n4000-g2_3-kmin4-5---sf-n4000-g2_2-kmin2-8,0.0352718550566453
example_8000_0p01557_15---sf-n4000-g2_2-kmin2-8,0.4444810634220909
graph_10k_700k---sf-n4000-g2_2-kmin2-8,0.3444757711089106
graph_1k_40k---sf-n4000-g2_2-kmin2-8,0.2333774775320508
rnd_n4000_p0_0015_17---sf-n4000-g2_2-kmin2-8,0.4013167288393047
p_10---sf-n4000-g2_2-kmin2-8,0.2176377388246787
p_04---sf-n4000-g2_2-kmin2-8,0.2807630685031444
rnd_n4000_p0_0015_03---sf-n4000-g2_2-kmin2-8,0.4022199394498471
p_05---sf-n4000-g2_2-kmin2-8,0.2678739168613145
rnd_n4000_p0_0015_02---sf-n4000-g2_2-kmin2-8,0.4051576377475648
rnd_n4000_p0_0015_16---sf-n4000-g2_2-kmin2-8,0.4037846054729255
ba_1k_40k---sf-n4000-g2_2-kmin2-8,0.1152907448878369
example_8000_0p01557_14---sf-n4000-g2_2-kmin2-8,0.4470496875501311
sf-n4000-g2_3-kmin4-4---sf-n4000-g2_2-kmin2-8,0.0368422952826624
example_8000_0p01557_16---sf-n4000-g2_2-kmin2-8,0.448124170595744
sf-n4000-g2_3-kmin4-6---sf-n4000-g2_2-kmin2-8,0.0383404439479209
p_07---sf-n4000-g2_2-kmin2-8,0.243095480847742
rnd_n4000_p0_0015_14---sf-n4000-g2_2-kmin2-8,0.4059004019017255
rnd_n4000_p0_0015_15---sf-n4000-g2_2-kmin2-8,0.4044452834073005
graph_1k_6k---sf-n4000-g2_2-kmin2-8,0.3418534298789473
rnd_n4000_p0_0015_01---sf-n4000-g2_2-kmin2-8,0.4038813767864154
p_06---sf-n4000-g2_2-kmin2-8,0.2546170084488935
graph_1k_60k---sf-n4000-g2_2-kmin2-8,0.2057067528742225
sf-n4000-g2_3-kmin4-7---sf-n4000-g2_2-kmin2-8,0.0369694780613498
example_8000_0p01557_17---sf-n4000-g2_2-kmin2-8,0.4485591334025067
graph_1k_20k---sf-n4000-g2_2-kmin2-8,0.2827554095252589
example_8000_0p01557_13---sf-n4000-g2_2-kmin2-8,0.4474451791016399
sf-n4000-g2_3-kmin4-3---sf-n4000-g2_2-kmin2-8,0.036869076062642
p_02---sf-n4000-g2_2-kmin2-8,0.321238905498532
rnd_n4000_p0_0015_05---sf-n4000-g2_2-kmin2-8,0.3993842269379185
rnd_n4000_p0_0015_11---sf-n4000-g2_2-kmin2-8,0.4051962571767489
rnd_n4000_p0_0015_10---sf-n4000-g2_2-kmin2-8,0.4001333213868297
p_03---sf-n4000-g2_2-kmin2-8,0.2989081291779918
rnd_n4000_p0_0015_04---sf-n4000-g2_2-kmin2-8,0.4022676665414118
ba_1k_20k---sf-n4000-g2_2-kmin2-8,0.1451262083456654
sf-n4000-g2_3-kmin4-2---sf-n4000-g2_2-kmin2-8,0.0352882967760555
example_8000_0p01557_12---sf-n4000-g2_2-kmin2-8,0.4537408400254688
graph_10k_50k---sf-n4000-g2_2-kmin2-8,0.3968508667749298
sf-n4000-g2_3-kmin4-0---sf-n4000-g2_2-kmin2-8,0.0355819082586309
example_8000_0p01557_10---sf-n4000-g2_2-kmin2-8,0.4433916096401725
graph_1k_150k---sf-n4000-g2_2-kmin2-8,0.2581822956161346
graph_10k_500k---sf-n4000-g2_2-kmin2-8,0.3552396798034677
sf-n4000-g2_2-kmin3-8---sf-n4000-g2_2-kmin2-8,0.024653354026879
rnd_n4000_p0_0015_12---sf-n4000-g2_2-kmin2-8,0.4013167278724674
rnd_n4000_p0_0015_06---sf-n4000-g2_2-kmin2-8,0.4054572961279
p_01---sf-n4000-g2_2-kmin2-8,0.3478593506511911
rnd_n4000_p0_0015_07---sf-n4000-g2_2-kmin2-8,0.4020350762735853
rnd_n4000_p0_0015_13---sf-n4000-g2_2-kmin2-8,0.3995779983895809
geo1k_12k---sf-n4000-g2_2-kmin2-8,0.3022163386227731
sf-n4000-g2_2-kmin3-9---sf-n4000-g2_2-kmin2-8,0.0323370183580093
example_8000_0p01557_11---sf-n4000-g2_2-kmin2-8,0.4490270316319426
sf-n4000-g2_3-kmin4-1---sf-n4000-g2_2-kmin2-8,0.0370768862512467
rnd_n8000_p0_00075_08---graph_10k_140k,0.1378816796156864
rnd_n8000_p0_00075_20---graph_10k_140k,0.1365454514215096
graph_10k_40k---graph_10k_140k,0.1020983457265708
example_8000_0p01557_7---graph_10k_140k,0.6414681247410589
ba_1k_10k---graph_10k_140k,0.3181604127714525
geo1k_14k---graph_10k_140k,0.5530522007249017
example_8000_0p01557_6---graph_10k_140k,0.6510429687878719
graph_1k_10k---graph_10k_140k,0.0858089236591476
rnd_n8000_p0_00075_09---graph_10k_140k,0.1372660604559473
graph_10k_300k---graph_10k_140k,0.0415378935642858
sf-n4000-g2_2-kmin2-9---graph_10k_140k,0.3879191153433074
example_5000_0p01382_18---graph_10k_140k,0.7000119879822434
example_8000_0p01557_4---graph_10k_140k,0.6474668787478389
graph_1k_30k---graph_10k_140k,0.1877716779855906
example_8000_0p01557_5---graph_10k_140k,0.6456641213082446
ba_1k_30k---graph_10k_140k,0.3732009257260792
graph_10k_60k---graph_10k_140k,0.0614481018689224
example_5000_0p01382_19---graph_10k_140k,0.7081558411810701
geo1k_6k---graph_10k_140k,0.5498053375883593
sf-n4000-g2_3-kmin4-5---graph_10k_140k,0.3668078087585636
example_8000_0p01557_15---graph_10k_140k,0.6430634810803706
graph_10k_700k---graph_10k_140k,0.0860276018441245
graph_1k_40k---graph_10k_140k,0.2280245972966749
rnd_n4000_p0_0015_17---graph_10k_140k,0.1357139030292518
p_10---graph_10k_140k,0.2625886734694499
p_04---graph_10k_140k,0.14249349984447
rnd_n4000_p0_0015_03---graph_10k_140k,0.1352340989152377
p_05---graph_10k_140k,0.1647067900251587
rnd_n4000_p0_0015_02---graph_10k_140k,0.135432725163686
rnd_n4000_p0_0015_16---graph_10k_140k,0.1376286723369911
ba_1k_40k---graph_10k_140k,0.3957920714633317
example_8000_0p01557_14---graph_10k_140k,0.6448913406687876
sf-n4000-g2_3-kmin4-4---graph_10k_140k,0.3692232062330543
example_8000_0p01557_16---graph_10k_140k,0.6479064323938345
sf-n4000-g2_3-kmin4-6---graph_10k_140k,0.3658169506973422
p_07---graph_10k_140k,0.2089691945391325
rnd_n4000_p0_0015_14---graph_10k_140k,0.1365329088819292
rnd_n4000_p0_0015_15---graph_10k_140k,0.1342021094308798
graph_1k_6k---graph_10k_140k,0.0821626441672582
rnd_n4000_p0_0015_01---graph_10k_140k,0.1351737406456575
p_06---graph_10k_140k,0.1878938986429133
graph_1k_60k---graph_10k_140k,0.2952179216607856
sf-n4000-g2_3-kmin4-7---graph_10k_140k,0.3697042206755649
example_8000_0p01557_17---graph_10k_140k,0.6496077972074079
graph_1k_20k---graph_10k_140k,0.1402064880509183
example_8000_0p01557_13---graph_10k_140k,0.6490087667885398
sf-n4000-g2_3-kmin4-3---graph_10k_140k,0.369036269736475
p_02---graph_10k_140k,0.0845863727683889
rnd_n4000_p0_0015_05---graph_10k_140k,0.1345751182242128
rnd_n4000_p0_0015_11---graph_10k_140k,0.1352878050842338
rnd_n4000_p0_0015_10---graph_10k_140k,0.1345514420160904
p_03---graph_10k_140k,0.113938634571538
rnd_n4000_p0_0015_04---graph_10k_140k,0.1334337133849741
ba_1k_20k---graph_10k_140k,0.3385554272721814
sf-n4000-g2_3-kmin4-2---graph_10k_140k,0.3680092315964943
example_8000_0p01557_12---graph_10k_140k,0.6502209594014452
graph_10k_50k---graph_10k_140k,0.0785175613666387
sf-n4000-g2_3-kmin4-0---graph_10k_140k,0.3673340767032169
example_8000_0p01557_10---graph_10k_140k,0.6464142532823639
graph_1k_150k---graph_10k_140k,0.5276366711743447
graph_10k_500k---graph_10k_140k,0.0676051758028773
sf-n4000-g2_2-kmin3-8---graph_10k_140k,0.3797518236174459
rnd_n4000_p0_0015_12---graph_10k_140k,0.134289450830743
rnd_n4000_p0_0015_06---graph_10k_140k,0.1380001042911548
p_01---graph_10k_140k,0.0928005622029983
rnd_n4000_p0_0015_07---graph_10k_140k,0.1355665318451628
rnd_n4000_p0_0015_13---graph_10k_140k,0.1355051631112165
geo1k_12k---graph_10k_140k,0.5519880731535162
sf-n4000-g2_2-kmin3-9---graph_10k_140k,0.385896546675842
example_8000_0p01557_11---graph_10k_140k,0.6474043530520734
sf-n4000-g2_3-kmin4-1---graph_10k_140k,0.3670326478312545
rnd_n8000_p0_00075_20---rnd_n8000_p0_00075_08,0.0018988038191443
graph_10k_40k---rnd_n8000_p0_00075_08,0.0371867424527175
example_8000_0p01557_7---rnd_n8000_p0_00075_08,0.6187510267131404
ba_1k_10k---rnd_n8000_p0_00075_08,0.3607465558746112
geo1k_14k---rnd_n8000_p0_00075_08,0.5708241551275891
example_8000_0p01557_6---rnd_n8000_p0_00075_08,0.6283777849113954
graph_1k_10k---rnd_n8000_p0_00075_08,0.1550601249780676
rnd_n8000_p0_00075_09---rnd_n8000_p0_00075_08,0.0026033499415535
graph_10k_300k---rnd_n8000_p0_00075_08,0.1755183748968808
sf-n4000-g2_2-kmin2-9---rnd_n8000_p0_00075_08,0.4166748470815803
example_5000_0p01382_18---rnd_n8000_p0_00075_08,0.6561510617565299
example_8000_0p01557_4---rnd_n8000_p0_00075_08,0.6239421991317662
graph_1k_30k---rnd_n8000_p0_00075_08,0.2633193127831775
example_8000_0p01557_5---rnd_n8000_p0_00075_08,0.6229293156538371
ba_1k_30k---rnd_n8000_p0_00075_08,0.4213079257995586
graph_10k_60k---rnd_n8000_p0_00075_08,0.0779076508187162
example_5000_0p01382_19---rnd_n8000_p0_00075_08,0.661924081890962
geo1k_6k---rnd_n8000_p0_00075_08,0.5513225867180076
sf-n4000-g2_3-kmin4-5---rnd_n8000_p0_00075_08,0.4030047743784449
example_8000_0p01557_15---rnd_n8000_p0_00075_08,0.6200270633719045
graph_10k_700k---rnd_n8000_p0_00075_08,0.2109617547269691
graph_1k_40k---rnd_n8000_p0_00075_08,0.2989969756874006
rnd_n4000_p0_0015_17---rnd_n8000_p0_00075_08,0.013031859021855
p_10---rnd_n8000_p0_00075_08,0.3294825267927629
p_04---rnd_n8000_p0_00075_08,0.2213284747043121
rnd_n4000_p0_0015_03---rnd_n8000_p0_00075_08,0.0110958570399521
p_05---rnd_n8000_p0_00075_08,0.2423891993313187
rnd_n4000_p0_0015_02---rnd_n8000_p0_00075_08,0.0080453952321573
rnd_n4000_p0_0015_16---rnd_n8000_p0_00075_08,0.0096806367803788
ba_1k_40k---rnd_n8000_p0_00075_08,0.443292479211435
example_8000_0p01557_14---rnd_n8000_p0_00075_08,0.6218988872734308
sf-n4000-g2_3-kmin4-4---rnd_n8000_p0_00075_08,0.4051465633617542
example_8000_0p01557_16---rnd_n8000_p0_00075_08,0.6251686349399009
sf-n4000-g2_3-kmin4-6---rnd_n8000_p0_00075_08,0.4020137080898449
p_07---rnd_n8000_p0_00075_08,0.2821393836221296
rnd_n4000_p0_0015_14---rnd_n8000_p0_00075_08,0.0080840649356557
rnd_n4000_p0_0015_15---rnd_n8000_p0_00075_08,0.0087409291015616
graph_1k_6k---rnd_n8000_p0_00075_08,0.1080580531110157
rnd_n4000_p0_0015_01---rnd_n8000_p0_00075_08,0.008807882534325
p_06---rnd_n8000_p0_00075_08,0.2634064240838234
graph_1k_60k---rnd_n8000_p0_00075_08,0.3582598296047037
sf-n4000-g2_3-kmin4-7---rnd_n8000_p0_00075_08,0.4056666222806103
example_8000_0p01557_17---rnd_n8000_p0_00075_08,0.6272107241959302
graph_1k_20k---rnd_n8000_p0_00075_08,0.2195739747453403
example_8000_0p01557_13---rnd_n8000_p0_00075_08,0.626949522842198
sf-n4000-g2_3-kmin4-3---rnd_n8000_p0_00075_08,0.4050051446675389
p_02---rnd_n8000_p0_00075_08,0.1538367851058925
rnd_n4000_p0_0015_05---rnd_n8000_p0_00075_08,0.0136172247424427
rnd_n4000_p0_0015_11---rnd_n8000_p0_00075_08,0.0081030660524528
rnd_n4000_p0_0015_10---rnd_n8000_p0_00075_08,0.0125386287389645
p_03---rnd_n8000_p0_00075_08,0.1923948702713341
rnd_n4000_p0_0015_04---rnd_n8000_p0_00075_08,0.0100938622036529
ba_1k_20k---rnd_n8000_p0_00075_08,0.3871215889749969
sf-n4000-g2_3-kmin4-2---rnd_n8000_p0_00075_08,0.4041885212572258
example_8000_0p01557_12---rnd_n8000_p0_00075_08,0.627050737876849
graph_10k_50k---rnd_n8000_p0_00075_08,0.06074863922742
sf-n4000-g2_3-kmin4-0---rnd_n8000_p0_00075_08,0.4034583746418935
example_8000_0p01557_10---rnd_n8000_p0_00075_08,0.624628112768129
graph_1k_150k---rnd_n8000_p0_00075_08,0.5669548626546846
graph_10k_500k---rnd_n8000_p0_00075_08,0.1968947949307868
sf-n4000-g2_2-kmin3-8---rnd_n8000_p0_00075_08,0.4139610154729525
rnd_n4000_p0_0015_12---rnd_n8000_p0_00075_08,0.0118042667975148
rnd_n4000_p0_0015_06---rnd_n8000_p0_00075_08,0.0080666929829985
p_01---rnd_n8000_p0_00075_08,0.09184748136211
rnd_n4000_p0_0015_07---rnd_n8000_p0_00075_08,0.0107272077647764
rnd_n4000_p0_0015_13---rnd_n8000_p0_00075_08,0.0145859576616451
geo1k_12k---rnd_n8000_p0_00075_08,0.5672382218986073
sf-n4000-g2_2-kmin3-9---rnd_n8000_p0_00075_08,0.4194541352178665
example_8000_0p01557_11---rnd_n8000_p0_00075_08,0.6241207799334763
sf-n4000-g2_3-kmin4-1---rnd_n8000_p0_00075_08,0.4030956763498294
graph_10k_40k---rnd_n8000_p0_00075_20,0.0360395772206701
example_8000_0p01557_7---rnd_n8000_p0_00075_20,0.618606739357861
ba_1k_10k---rnd_n8000_p0_00075_20,0.3594125901450564
geo1k_14k---rnd_n8000_p0_00075_20,0.5701788491274556
example_8000_0p01557_6---rnd_n8000_p0_00075_20,0.6282436115443885
graph_1k_10k---rnd_n8000_p0_00075_20,0.1533555131892122
rnd_n8000_p0_00075_09---rnd_n8000_p0_00075_20,0.0032646084684797
graph_10k_300k---rnd_n8000_p0_00075_20,0.1740999471890106
sf-n4000-g2_2-kmin2-9---rnd_n8000_p0_00075_20,0.4155328027163976
example_5000_0p01382_18---rnd_n8000_p0_00075_20,0.6563008334619179
example_8000_0p01557_4---rnd_n8000_p0_00075_20,0.6238185636170941
graph_1k_30k---rnd_n8000_p0_00075_20,0.2616773068676089
example_8000_0p01557_5---rnd_n8000_p0_00075_20,0.6227893061617661
ba_1k_30k---rnd_n8000_p0_00075_20,0.4199310604729934
graph_10k_60k---rnd_n8000_p0_00075_20,0.0766505008168094
example_5000_0p01382_19---rnd_n8000_p0_00075_20,0.6621207666140662
geo1k_6k---rnd_n8000_p0_00075_20,0.5508079558082107
sf-n4000-g2_3-kmin4-5---rnd_n8000_p0_00075_20,0.4018194727506355
example_8000_0p01557_15---rnd_n8000_p0_00075_20,0.6198924399419379
graph_10k_700k---rnd_n8000_p0_00075_20,0.209439227257291
graph_1k_40k---rnd_n8000_p0_00075_20,0.2973928943894455
rnd_n4000_p0_0015_17---rnd_n8000_p0_00075_20,0.0119855099670915
p_10---rnd_n8000_p0_00075_20,0.3279149035153255
p_04---rnd_n8000_p0_00075_20,0.2196578035321595
rnd_n4000_p0_0015_03---rnd_n8000_p0_00075_20,0.0098153715592204
p_05---rnd_n8000_p0_00075_20,0.2407301285097798
rnd_n4000_p0_0015_02---rnd_n8000_p0_00075_20,0.0066289322566585
rnd_n4000_p0_0015_16---rnd_n8000_p0_00075_20,0.0086545685477247
ba_1k_40k---rnd_n8000_p0_00075_20,0.4419353858948198
example_8000_0p01557_14---rnd_n8000_p0_00075_20,0.6217663873132188
sf-n4000-g2_3-kmin4-4---rnd_n8000_p0_00075_20,0.4039750703071678
example_8000_0p01557_16---rnd_n8000_p0_00075_20,0.6250369765117123
sf-n4000-g2_3-kmin4-6---rnd_n8000_p0_00075_20,0.4008400167796586
p_07---rnd_n8000_p0_00075_20,0.2805160770310906
rnd_n4000_p0_0015_14---rnd_n8000_p0_00075_20,0.0069865819070548
rnd_n4000_p0_0015_15---rnd_n8000_p0_00075_20,0.007154813494779
graph_1k_6k---rnd_n8000_p0_00075_20,0.1063504441280199
rnd_n4000_p0_0015_01---rnd_n8000_p0_00075_20,0.0073669084929357
p_06---rnd_n8000_p0_00075_20,0.2617634215115779
graph_1k_60k---rnd_n8000_p0_00075_20,0.3567321792407412
sf-n4000-g2_3-kmin4-7---rnd_n8000_p0_00075_20,0.4044902004837906
example_8000_0p01557_17---rnd_n8000_p0_00075_20,0.6270730061046612
graph_1k_20k---rnd_n8000_p0_00075_20,0.2178981405194813
example_8000_0p01557_13---rnd_n8000_p0_00075_20,0.6268073253432294
sf-n4000-g2_3-kmin4-3---rnd_n8000_p0_00075_20,0.4038309828618582
p_02---rnd_n8000_p0_00075_20,0.1521336714141777
rnd_n4000_p0_0015_05---rnd_n8000_p0_00075_20,0.0122833032683157
rnd_n4000_p0_0015_11---rnd_n8000_p0_00075_20,0.0066124362371822
rnd_n4000_p0_0015_10---rnd_n8000_p0_00075_20,0.0111807499145653
p_03---rnd_n8000_p0_00075_20,0.1907055378663066
rnd_n4000_p0_0015_04---rnd_n8000_p0_00075_20,0.0085485174784841
ba_1k_20k---rnd_n8000_p0_00075_20,0.3857202819786344
sf-n4000-g2_3-kmin4-2---rnd_n8000_p0_00075_20,0.4030038899181201
example_8000_0p01557_12---rnd_n8000_p0_00075_20,0.6269299619087573
graph_10k_50k---rnd_n8000_p0_00075_20,0.0595147953372158
sf-n4000-g2_3-kmin4-0---rnd_n8000_p0_00075_20,0.4022794171168937
example_8000_0p01557_10---rnd_n8000_p0_00075_20,0.6244783354245724
graph_1k_150k---rnd_n8000_p0_00075_20,0.5657845254739825
graph_10k_500k---rnd_n8000_p0_00075_20,0.195414234478282
sf-n4000-g2_2-kmin3-8---rnd_n8000_p0_00075_20,0.4127940309637596
rnd_n4000_p0_0015_12---rnd_n8000_p0_00075_20,0.0104671252482525
rnd_n4000_p0_0015_06---rnd_n8000_p0_00075_20,0.00709558453303
p_01---rnd_n8000_p0_00075_20,0.0901542709287115
rnd_n4000_p0_0015_07---rnd_n8000_p0_00075_20,0.0094914235966355
rnd_n4000_p0_0015_13---rnd_n8000_p0_00075_20,0.0133752163152114
geo1k_12k---rnd_n8000_p0_00075_20,0.5666177530180211
sf-n4000-g2_2-kmin3-9---rnd_n8000_p0_00075_20,0.4183139760593996
example_8000_0p01557_11---rnd_n8000_p0_00075_20,0.6239913351896269
sf-n4000-g2_3-kmin4-1---rnd_n8000_p0_00075_20,0.4019259048088242
example_8000_0p01557_7---graph_10k_40k,0.627181303863385
ba_1k_10k---graph_10k_40k,0.3487457275294207
geo1k_14k---graph_10k_40k,0.5681306475145983
example_8000_0p01557_6---graph_10k_40k,0.6367905688320062
graph_1k_10k---graph_10k_40k,0.130780326038875
rnd_n8000_p0_00075_09---graph_10k_40k,0.0362802299000047
graph_10k_300k---graph_10k_40k,0.1410996685810231
sf-n4000-g2_2-kmin2-9---graph_10k_40k,0.4098982153226458
example_5000_0p01382_18---graph_10k_40k,0.670853074388485
example_8000_0p01557_4---graph_10k_40k,0.6326000223909609
graph_1k_30k---graph_10k_40k,0.2432960502767176
example_8000_0p01557_5---graph_10k_40k,0.6313576342541002
ba_1k_30k---graph_10k_40k,0.4097485128397577
graph_10k_60k---graph_10k_40k,0.0411415041949117
example_5000_0p01382_19---graph_10k_40k,0.6773081048861548
geo1k_6k---graph_10k_40k,0.5529215179140391
sf-n4000-g2_3-kmin4-5---graph_10k_40k,0.3941824947378486
example_8000_0p01557_15---graph_10k_40k,0.6285410648270263
graph_10k_700k---graph_10k_40k,0.1790419134939925
graph_1k_40k---graph_10k_40k,0.2808874244370557
rnd_n4000_p0_0015_17---graph_10k_40k,0.0388103298923633
p_10---graph_10k_40k,0.3129133373867211
p_04---graph_10k_40k,0.1991921513607542
rnd_n4000_p0_0015_03---graph_10k_40k,0.03755968037433
p_05---graph_10k_40k,0.2212602342908229
rnd_n4000_p0_0015_02---graph_10k_40k,0.0365642560634085
rnd_n4000_p0_0015_16---graph_10k_40k,0.0394045948689574
ba_1k_40k---graph_10k_40k,0.4322707784032433
example_8000_0p01557_14---graph_10k_40k,0.6303972831466622
sf-n4000-g2_3-kmin4-4---graph_10k_40k,0.3964182363906536
example_8000_0p01557_16---graph_10k_40k,0.633599606822733
sf-n4000-g2_3-kmin4-6---graph_10k_40k,0.3931585430065132
p_07---graph_10k_40k,0.263141053290201
rnd_n4000_p0_0015_14---graph_10k_40k,0.0377433878610734
rnd_n4000_p0_0015_15---graph_10k_40k,0.0355052468149315
graph_1k_6k---graph_10k_40k,0.0866225678022556
rnd_n4000_p0_0015_01---graph_10k_40k,0.0365982895679992
p_06---graph_10k_40k,0.2433911660461492
graph_1k_60k---graph_10k_40k,0.3430632610781035
sf-n4000-g2_3-kmin4-7---graph_10k_40k,0.3969506124089735
example_8000_0p01557_17---graph_10k_40k,0.6355390245193029
graph_1k_20k---graph_10k_40k,0.1972449377131714
example_8000_0p01557_13---graph_10k_40k,0.6351851351797617
sf-n4000-g2_3-kmin4-3---graph_10k_40k,0.3962652599802052
p_02---graph_10k_40k,0.1294334400561245
rnd_n4000_p0_0015_05---graph_10k_40k,0.0378824617968941
rnd_n4000_p0_0015_11---graph_10k_40k,0.0363644461143025
rnd_n4000_p0_0015_10---graph_10k_40k,0.0373142820987169
p_03---graph_10k_40k,0.1689762765486504
rnd_n4000_p0_0015_04---graph_10k_40k,0.0351384935314597
ba_1k_20k---graph_10k_40k,0.37480546713168
sf-n4000-g2_3-kmin4-2---graph_10k_40k,0.3954054247619137
example_8000_0p01557_12---graph_10k_40k,0.6355965610963189
graph_10k_50k---graph_10k_40k,0.0238838175212339
sf-n4000-g2_3-kmin4-0---graph_10k_40k,0.3946572727751225
example_8000_0p01557_10---graph_10k_40k,0.6327936063803238
graph_1k_150k---graph_10k_40k,0.5591959751571922
graph_10k_500k---graph_10k_40k,0.1638113128968406
sf-n4000-g2_2-kmin3-8---graph_10k_40k,0.4057297548043791
rnd_n4000_p0_0015_12---graph_10k_40k,0.0367896698855589
rnd_n4000_p0_0015_06---graph_10k_40k,0.0391525923935325
p_01---graph_10k_40k,0.0745942266051049
rnd_n4000_p0_0015_07---graph_10k_40k,0.0377768357350249
rnd_n4000_p0_0015_13---graph_10k_40k,0.0392381920213847
geo1k_12k---graph_10k_40k,0.5651871115368015
sf-n4000-g2_2-kmin3-9---graph_10k_40k,0.4114549562281345
example_8000_0p01557_11---graph_10k_40k,0.6327191877295447
sf-n4000-g2_3-kmin4-1---graph_10k_40k,0.3942894054703039
ba_1k_10k---example_8000_0p01557_7,0.5928250854791213
geo1k_14k---example_8000_0p01557_7,0.2449322262315331
example_8000_0p01557_6---example_8000_0p01557_7,0.0142735746666667
graph_1k_10k---example_8000_0p01557_7,0.5936335387382936
rnd_n8000_p0_00075_09---example_8000_0p01557_7,0.6204147479898775
graph_10k_300k---example_8000_0p01557_7,0.641048607935705
sf-n4000-g2_2-kmin2-9---example_8000_0p01557_7,0.4360143901346632
example_5000_0p01382_18---example_8000_0p01557_7,0.1821296227710551
example_8000_0p01557_4---example_8000_0p01557_7,0.0121764281459288
graph_1k_30k---example_8000_0p01557_7,0.5606854722905378
example_8000_0p01557_5---example_8000_0p01557_7,0.007621942415315
ba_1k_30k---example_8000_0p01557_7,0.5282212315405668
graph_10k_60k---example_8000_0p01557_7,0.6334739821797023
example_5000_0p01382_19---example_8000_0p01557_7,0.2071587024887585
geo1k_6k---example_8000_0p01557_7,0.1776905385422649
sf-n4000-g2_3-kmin4-5---example_8000_0p01557_7,0.44079664522512
example_8000_0p01557_15---example_8000_0p01557_7,0.0057020637830682
graph_10k_700k---example_8000_0p01557_7,0.6307809702826929
graph_1k_40k---example_8000_0p01557_7,0.5454159358548969
rnd_n4000_p0_0015_17---example_8000_0p01557_7,0.6112087887438652
p_10---example_8000_0p01557_7,0.5325087129827947
p_04---example_8000_0p01557_7,0.5756682242556548
rnd_n4000_p0_0015_03---example_8000_0p01557_7,0.6131222239371034
p_05---example_8000_0p01557_7,0.5687339304805535
rnd_n4000_p0_0015_02---example_8000_0p01557_7,0.6155288263562876
rnd_n4000_p0_0015_16---example_8000_0p01557_7,0.6132126439741203
ba_1k_40k---example_8000_0p01557_7,0.5094766228303901
example_8000_0p01557_14---example_8000_0p01557_7,0.0086899143892235
sf-n4000-g2_3-kmin4-4---example_8000_0p01557_7,0.4366174712953475
example_8000_0p01557_16---example_8000_0p01557_7,0.0101420888523216
sf-n4000-g2_3-kmin4-6---example_8000_0p01557_7,0.4382520547522692
p_07---example_8000_0p01557_7,0.5527546034914013
rnd_n4000_p0_0015_14---example_8000_0p01557_7,0.6148408963746094
rnd_n4000_p0_0015_15---example_8000_0p01557_7,0.6156862475250736
graph_1k_6k---example_8000_0p01557_7,0.5950894174228056
rnd_n4000_p0_0015_01---example_8000_0p01557_7,0.6150985833551562
p_06---example_8000_0p01557_7,0.5607910722767637
graph_1k_60k---example_8000_0p01557_7,0.5199584532262124
sf-n4000-g2_3-kmin4-7---example_8000_0p01557_7,0.4367926877815087
example_8000_0p01557_17---example_8000_0p01557_7,0.0140725711696831
graph_1k_20k---example_8000_0p01557_7,0.5773407306652305
example_8000_0p01557_13---example_8000_0p01557_7,0.0137063644125701
sf-n4000-g2_3-kmin4-3---example_8000_0p01557_7,0.4370738280925356
p_02---example_8000_0p01557_7,0.5938908287368417
rnd_n4000_p0_0015_05---example_8000_0p01557_7,0.6117111552665127
rnd_n4000_p0_0015_11---example_8000_0p01557_7,0.6161027077392797
rnd_n4000_p0_0015_10---example_8000_0p01557_7,0.6125016143134137
p_03---example_8000_0p01557_7,0.5852177363922514
rnd_n4000_p0_0015_04---example_8000_0p01557_7,0.6146691292191018
ba_1k_20k---example_8000_0p01557_7,0.5508025651800086
sf-n4000-g2_3-kmin4-2---example_8000_0p01557_7,0.4395165056090977
example_8000_0p01557_12---example_8000_0p01557_7,0.0158299405400363
graph_10k_50k---example_8000_0p01557_7,0.6302256843172362
sf-n4000-g2_3-kmin4-0---example_8000_0p01557_7,0.4392074508110509
example_8000_0p01557_10---example_8000_0p01557_7,0.0112301370910016
graph_1k_150k---example_8000_0p01557_7,0.4525621757841178
graph_10k_500k---example_8000_0p01557_7,0.6362265860212993
sf-n4000-g2_2-kmin3-8---example_8000_0p01557_7,0.4389129311744827
rnd_n4000_p0_0015_12---example_8000_0p01557_7,0.6132365082559074
rnd_n4000_p0_0015_06---example_8000_0p01557_7,0.6147165399570145
p_01---example_8000_0p01557_7,0.5927290031633198
rnd_n4000_p0_0015_07---example_8000_0p01557_7,0.6127194499636267
